content,doubleQuality
proszek w granulkachbardzo dobrze sobie radzi nawet w niższych temperaturachpolecam,0
bardzo lubię ten proszek do białego,0
jedyny proszek który dał radę plamom od dezodorantu  kulkowego pod pachami na białych koszulkach syna polecam z całego serca ,0
sprawdzony już od dawna polecam,0
nie pachnie słabo pierze,0
proszek jak proszek wogóle się nie pieni mam wrażenie że w samej wodzie się pierze nie dopiera,0
niestety proszek nie rozpuszcza się do końca nawet w  stopniach nie mówiąc o  stopniach co nie zdarzyło mi się z żadnym innym proszkiem,0
skuteczność działania,0
proszek ładnie się spiera pachnie delikatnie i jest wydajny,0
polecam godny polecenia ,0
ładnie pachnie i nie najgorzej pierze,0
nie ma zapachu wielki plus,0
nienajgorszy produkt ale bez efektu wow po prostu pierze,0
jakość gorsza od polskiego proszku vizir,0
proszek przeciętny,0
proszek nie pierze czysto nawet w temp  i  stopni,0
słaby,0
polecam pełen profesjonsliz,0
wydajny intensywny zapach świeżości,0
fajny świeży zapach i usuwa plamy ,0
proszek w kartonie plus za brak dodatkowego plastiku bardzo ładnie pachnie świeżo,0
słaby pachnie slabo a jeżeli już to pasta bhp żona mówi że śmierdzi,0
całkiem dobry w praniu warunek na plamy stosowany odplamiacz intensywny zapach przy otwarciu pudełka po wysuszeniu prania zapach znika,0
tradycyjnie  najwyższa półka opakowanie ponadstandardowe i jeszcze bonus reklamowy lepiej chyba się nie da,0
dobre jakość do ceny ,0
naprawdę jakość pierwsza klasa polecam,0
bardzo dobra jakość do ceny pranie ładnie pachnie ,0
słabo zapakowany przyszedł w uszkodzonym kartonie,0
pierzemy proszkiem waschpulver do kolorów już dłuższy czas to chyba  może  zakup i nie mamy z żoną i teściową żadnych uwag raczej zachęcam do tego proszku nie wiem jak ma się proszek do bieli czy uniwersalny tej firmy  do kolorowego zawsze zachęcę dobrze się rozpuszcza i nie zostawia żadnych śladów na pranym materiale polecam,0
bardzo dobry dobrze czyści i ładnie pachnie jedyny minus to słabo rozpuszcza się w wodzie po każdym praniu w dozowniku coś pozostaje na szczęście na pranych rzeczach nic nie pozostaje,0
słabe,0
kiepska jakość nie dopiera słabo pachnie po praniu,0
to już kolejny zakup tego proszku zawsze się sprawdzał dobrze się rozpuszcza kupuję już większą ilość bo także dla mamy i sąsiadek dla starszych jak znalazł dobry proszek i za dobre pieniążki polecam,0
"wszystko w porządku i dobrze pierzę 
taka mała cena a takie efekty
jesteśmy zadowoleni
i dziwi nas tak dużo proszku za takie małe pieniądze 
no prawie darmo
",0
proszek nie pieni się nie pachnie nie dopiero trzeba dodatkowo stosować odplamiacz,0
drugi raz bym nie kupił ,0
wszyscy w domu dostaliśmy uczulenia po stosowaniu tego proszku w  stopniach nie rozpuszcza się w pralce zdecydowanie nie polecam,0
fatalny,0
polecam produkt ,0
wydajnyduże opakowania,0
wydajny  ma lekki zapach i dobrze pierze,0
oceniam po skończeniu pierwszego z dwóch opakowań dobrze pierzeładnie pachnie i nie uczula i w fajnej cenie pierwsze opakowanie zużyłam i biorę się za drugie polecam,0
pomimo alergii na różne zapachy ten proszek jest ok nie pachnie bardzo intensywnie co dla mnie jest dobre ,0
"proszki wybielaja ubrania czarnych rzeczy nie mozna prac z uzyciem tych proszkow
plyn jest niewydajny",0
super pierze i bardzo ładnie pachnie mam dużo trudnego prania po zwierzętach a ten proszek świetnie sobie z nim radzi ,0
polecam jak na tą cenę proszek sprawdza sie rewelacyjnie,0
zapach się nie utrzymuje ale pierze dobrze,0
profesjonalne zapakowanie w karton  a nie jak kiedyś kupowałem że proszek dwa proszki były zaklejone taśma  gdzie jeden pękł i się sypał  ,0
ogólna ocena bardzo dobra polecam,0
dobry produkt jak za tę cenę bezkonkurencyjny ,0
kupuje już bardzo długo ten proszek polecam bardzo,0
mega zapach po praniu polecamkupie ponownie,0
cena  jakośćdoskonała ocena,0
dobra jakość pojemność i cena polecam,0
proszki dobre ładnie dopierają ,0
dobrze czyści brud z ubrań w niskiej temp,0
zapach strasznie chemiczny okropny mam nadzieję że będzie dobrze dopieral ubrania będę go używała pierwszy raz ale sądząc po opiniach chyba nie będzie tak źle,0
wszystko gra ,0
zawsze kupuje i jest super,0
używałem już ten proszek kiedyś i dlatego ponowny zakup jakość dobra nie widzę żadnej różnicy w stosunku do proszków znanych firm chyba że ktoś pierze w temp  np ubrania robocze to wtedy nawet złoty proszek nie pomoże cena także ok,0
proszę bardzo fajny,0
extra proszek,0
towar zgodny z opisemdziękuję  za prezentpolecam,0
bardzo dobry używam odkąd pamiętam,0
proszki bardzo dobrze dopierają wszystkie plamydobrze się rozpuszcza w wodzie i wypłukuje z ubrań,0
płyn do płukania jak płyn do płukania a proszki to parodia jakaś ja rozumiem że cena ale bez przesadyproszki pachną chlorem niedopierają i niszczą ubrania na ciemnych zostają plamy jakby proszek je wypalał ręczniki twarde jak papier ścierny,0
jaka cena taka jakość ,0
żona zadowolona z efektu prania,0
niestety nie dopieraszkoda kasy,0
piorę i nie narzekam,0
kupuję ten proszek dla teściowej  sąsiadek i dla nas od lat  ten proszek w dobrej cenie jako alternatywa dla proszków  za drogich i nie zawsze lepszych,0
moim zdaniem jest to dobry proszek w genialnej cenie używamy go już  miesiące i jesteśmy zadowoleni właśnie kupiliśmy kolejne kg,0
jest dość dobry w miare dopiera,0
bez zapachu prawie,0
cena plus jakosc na duży plus,0
żałuję zakupu w podwójnym wydaniu testowałam już dużo proszków i przy samym otwarciu pięknie pachniały a tutaj zero przyjemnego zapachu porównała bym go do proszku ale do czyszczenia umywalki ,0
zapach ok ale jak ktoś myśli że się coś dopierze trzeba dawać sporo więcej niż piszą w instrukcji i wtedy działa ale z  prań robi się ,0
za tę cenę bardzo dobry proszek,0
średnio dopiera ,0
od ponad roku używam proszków tej firmy i jestem bardzo zadowolona polecam każdej mamie ponieważ radzi sobie z trudnymi plamami w niskiej temperaturze tak jak w opisie ,0
 zgodnie z opisem ,0
rewelacja jeśli ktos dużo pierze tak jak ja to jest to koncentrat bardzo wydajne,0
polecam zdecydowanie  super ,0
proszek jak proszek żona mówi że skuteczny,0
jak za tę cenę bardzo dobry proszek,0
"s
wysoka skuteczność za mała kasę",0
jak za tą cenę może być,0
intensywnie pachnie,0
lipaaa,0
polecam ladnie pachnie i świetnie pierze,0
bardzo dobry  proszek i płyn polecam,0
produkt jest zgodny z opisem,0
super pachnie pięknie polecam,0
"bardzo dobry
",0
wydajny neutralny zapach polecam,0
dobry proszek ładnie pachnie,0
polecam rozpuszcza się w letniej wodzie ładnie pachnie i nie zostawia białych śladów ,0
dobra jakość w przystępnej cenie,0
polecam dużo za niską cenę,0
dobry produkt niska cena,0
ładny zapach za taką cenę i kg bardzo się opłaca ,0
pierze ok ale nie ma ładnego  zapachu i ubrania nie są miękkie ,0
wszystko dopiera,0
produkt jest w porządku w tej cenie ,0
taki tani i nieźle pierze,0
kupuję po raz kolejny dobra cena i dobrze pierze polecam,0
"niemiecka chemia wszystko wyżera 
",0
proszek ok płyn niestety słaby w ogóle nie pachnie,0
bardzo dobry stosunek ceny do jakości ,0
proszku jeszcze nie próbowałem ale wydaje mi się że będzie dobry ,0
ubrania piorą się w nim dobrze jedyny problem jest taki że nie zawsze wypłukuje się z szufladki w pralce pomimo że z innymi proszkami nie ma takiego problemu ten czasami przykleja się do szufladki i trzeba ją później ręcznie czyścić ,0
mój ulubiony ,0
proszek i płyn bardzo dobrej jakości zapach płynu do płukania bardzo fajny zapach proszku roznosi się po całym mieszkaniu ,0
polecam naprawdę dobry produkt zapach rewelacyjny,0
dobry proszek nic szczególnego,0
jak na taką niską cenę to ten proszek to rewelacja super pierze i ma miły zapach,0
proszek pieknie pachnie  razem z plynem tworza super zapach polecam,0
piekny zapach,0
całkiem spoko proszek za taką cenę jak najbardziej polecam ,0
małe pieniądze słaba jakość ,0
bardzo fajny proszek za fajna kasę polecam,0
rewelacja ,0
jak za tą cenę jest ok,0
drobny dobrze sobie radzi w niskich temperaturach,0
pranie ładnie pachnie  bardzo dobra cena ,0
ok drugi raz kupuję,0
kiczowy słąbo pachnie i słąbo dopiera,0
kiepsko się rozpuszcza,0
"duży proszek w bardzo promocyjnej cenie o lekko intensywnym zapachu pozostawia delikatny zapach na ubraniach problem to jedynie wysypka po wypraniu w proszku koszulek i bielizny która po kontakcie ze skórą która lekko się spoci zaczyna swędzieć i pojawia się wysypka na  domowników  ma problem opisany powyżej więc problem jest znaczący 

do odzieży wieżchniej dobry 
do koszulek i bielizny nie polecam",0
nie muszę już używać płynu do płukaniaaby pranie pachniało,0
minus za zapach dla mnie nieprzyjemny,0
dobry proszek do prania,0
delikatnie pachnący i dobrze spiera jak za tą cenę to godny polecenai,0
rewelacja proszek dobrze dopiera i ładnie pachnie ,0
nie dokonca się wypiera przy wyciaganiu ciuchów czuc ma podłodze małe grudki ale ogólnie ok szczególnie przy tej cenie,0
zapach taki sobie ale pierze ok,0
proszki super a plyn rewelacyjny trwaly zapach ,0
"rewelacja 

są świetni 

warto kupić ",0
wszytko ok bardzo polecam,0
"proszek duży przy czym bardzo wydajny 
głównie to przez proszki od tego sklepu stałem się ich stałym klientem ",0
kolorowy ok po praniu w uniwersalnym pozostają białe kuleczki które w wodzie się nie rozpuściły,0
proszek w  stopniach nie rozpuścił się w całości po wypraniu sypał się z ubrań ,0
 po wyciągnięciu z pralki sypie się drobna kaszanie polecam okropne badziewie nie polecam szkoda kasy,0
proszek do białego pozostawia białe granulki i dobrze się nie wypłukuje poza tym płyn i proszek do koloru ok,0
proszek jest ok w  stopniachdobrze nie doiera ale tak ogolnie polecam ,0
proszek dobry jak za tą cenę ale nie dopiera wszystkich plam,0
wszystko szybko i sprawnie towar zgodny z opisem polecam,0
superwydajny i pachnie pięknie,0
proszek pierwsza klasa i płyn gratis  polecam,0
nie wiem jak dziala bo jeszcze nie uzylam,0
są lepsze proszkiten tylko do przeprania ,0
super jakość w dobrej cenie,0
rewelacyjne wegańskie tabletki do zmywarki dla mnie  najważniejszy jest fakt że przy ich produkcji nie ucierpiał żaden zwierzak mogę cieszyć się czystymi naczyniami bez wyrzutów sumienia,0
wegańskie tabletki do zmywarki to wybór oczywisty dla nabywców przeciwnych okrucieństwu,0
średniej  klasy tabletki za taką cenę  nie można  wymagać  zbyt wiele drugi raz jednak nie kupię,0
używam tych kapsułek od wielu miesięcy bardzo dobrze domywają naczynia dodatkowym plusem dla mnie jest fakt iż firma astonish nie testuje swoich produktów na zwierzętach oraz cena  w  polecam ,0
niestety nie domywa naczyń ,0
sprawdza się dobrze i co najeqzniejsze jest to produkt nietestowany na zwierzętach a takich niewiele ,0
jedne z najlepszych tabletek jakie mieliśmy używane na działce w kompaktowej zmywarce electrolux na  kpl naczynia czyste błyszczące bez zacieków talerze aż piszczą kiedy przesuwa się po nich palcem nie wiem do jakiego stopnia są eko wybraliśmy je ze względu na szambo i dodawane do niego bakterie ale efekt zdecydowanie wart zakupu,0
naczynia po myciu nie śmierdzą chemią rozpuszczalna folia której nie trzeba usuwać przed użyciem tabletki,0
jak dla mnie najlepsze kapsułki do zmywarki używam od kilku lat i jestem bardzo zadowolony,0
najlepsze tabletki do zmywarki,0
lepszych nie znalazłam,0
kupuję kolejną partię i wszystko jest ok,0
świetne nie zostają zacieki na naczyniach i dobrze czyszczą,0
doskonały kupuję od wielu lat i jestem bardzo zadowolona,0
dobre tabletki nie ma do czego się przyczepić,0
super kapsułki inne marki typu finnish czy fairy chowają się przy drefcie ,0
najlepsze tabletki na rynku w świetnej cenie,0
lepszych nie ma stosuję od lat,0
kapsułki świetne,0
według opisu bu,0
superek,0
od lat ich używam po przejściu z finisha są tańsze i lepiej domywają zabrudzenia,0
najlepsze kapsułki do zmywarki,0
bardzo jestem zadowolona z kapsułek dobrze do mywaja naczynia a przy tym na błyszczają,0
jak dla mnie jak na razie najlepsze niemiecki zamiennik fairy,0
najlepsze kapsułki jakich używałam,0
świetna jakość,0
najlepsze ma rynku,0
używam od lat najlepsze tabletki,0
jedne z lepiej mających kapsułek,0
bardzo dobrz zmywają ,0
naprawdę świetne kapsułki,0
bardzo dobre kapsułki świetnie domywają naczynia nawet po kilku dniach,0
polecam kapsułki świetnie domywają naczynia nawet garnki nie mają w środku osadu zapach dość intensywny ale to mały minus jak dla mnie,0
bardzo dobre tabletki do zmywarki świetnie doczyszcają nawet mocno zabrudzone naczynia,0
najlepsze tabletki próbowałam innych marek i niestety nie spełniły oczekiwań dreft radzi sobie bardzo dobrze z tłuszczem i trudniejszymi zabrudzeniami na naczyniach,0
jak dla mnie nie ma lepszych tabletek polecam,0
bardzo dobrze zmywają,0
bardzo dobre kapsulki polecam,0
produkt wysokiej jakości polecam,0
najlepsze kapsułki do zmywarki czysto i bez smug,0
dreft to dreftszkoda tylko że za każdym razem przy zakupie jest coraz droższy,0
najlepsze na świecie tabletki,0
bardzo dobry produkt w dobrej cenie świetna jakość,0
kolejna paczka dobrze się sprawdzają,0
 super jakość,0
najlepsze jakie miałam,0
najlepsze tabletki do zmywarki naczyń,0
dreft najlepszy ze wszystkich,0
skutecznie myją nie niszczą naczyń,0
od latwierna temu zakupowi nie znalazłam lepszych kapsułek  do zmywarki,0
doskonałe,0
dla mnie od zawsze numer ,0
super już  lata kupuje te kapsułki i działają idealnie,0
super już  lata kupuje te kapsułki i są idealne zawsze się rozpuszczą i dokładnie domywają naczynia,0
takie jakich potrzebuje,0
używam dreftu od ponad trzech lat jest najlepszy na rynku,0
nie wiem czy super czy ok ale ok,0
te kapsułki są najlepsze używam je od kilku lat i nigdy się nie zawiodłam,0
od  jakiegoś czasu kupuje zamiast fairy i nie mogę narzekać wszystko domowa nie pozostawia zacieków jak najbardziej polecam,0
najlepsze tabletki,0
znane używane lubiane,0
zmywa jak ma zmywać   chyba nie ma nic ciekawszego na rynku,0
najlepsze używam od  lat nie zostawiaja osadu nawet przy krótkim programie,0
najlepsze tabletki używam od lat,0
jestem bardzo zadowolona jakość porównywalna z dużo droższymi tabletkami do zmywarki,0
kapsułki bardzo dobrej jakości i do tego w atrakcyjnej cenie,0
działa ,0
super cena ok,0
perfect wszystko szybkosprawnie towar zgodny z opisem,0
dobra jakość w stosunku do ceny polecam,0
"polecam
dominohousepl 
nieruchomości",0
polecam od jakiegoś czasu przestawiłem się na te kapsułki z innej popularnej marki jeśli ktoś myśli że ma problem ze zmywarką to się myli kapsułki innej znanej marki są dużo gorszej dystrybucji nie rozpuszczają się do końca trzeba wybierać najdłuższy program mało tego z największą temperaturą z tego względu żeby nie było czuć chemi i tabletki rozpuszciły się do końca co do tych tabletkę jestem w szoku jest przepaść między tamtą marką a tą niedocenianą gorąco polecam spróbować ,0
w tej cenie i ilości nie ma lepszych,0
świetne kapsułkidomywają najgorszy brudpolecam,0
bardzo dobra jakość i cena  ,0
dobra jakośćniska cenapolecam,0
rewelacyjne domywają wszystkie zabrudzenia dokładnie tych kapsułek używam już od paru lat i nigdy się nie zawiodłem polecam,0
kapsulki zgodne z opisem,0
bardzo dobrze domywają,0
super produkt w świetnej cenie,0
super towar i polecam wszystkim zrobiłem mycie i wyszło że pierze ekstra,0
